GSM2807157_BH160152-1_PSA10.4_HG-U133_Plus_2_.CEL GSM2807158_BH160152-1_PSA10.91_HG-U133_Plus_2_.CEL GSM2807159_BH160152-1_PSA6.17_HG-U133_Plus_2_.CEL GSM2807160_BH160152-1_PSA8.9_HG-U133_Plus_2_.CEL GSM2807161_BH160152-1_PSA17.23_HG-U133_Plus_2_.CEL GSM2807162_BH160152-1_PSA41.74_HG-U133_Plus_2_.CEL GSM2807163_BH160152-1_PSA435.9_HG-U133_Plus_2_.CEL GSM2807164_BH160152-1_PSA94.89_HG-U133_Plus_2_.CEL
ACRBP 3.49509811921452 2.18807566479055 2.07942277914187 2.79043996850125 2.65244886844358 2.19921478721444 2.05784157878153 1.22796660368105
ACRV1 1.78888400765423 2.6979072844574 3.70303687439554 3.59188888417112 4.80351527675013 2.80809625132436 4.10938366244688 4.00640288994977
ACSBG1 1.78118465462433 2.16761507122501 3.87547610696909 2.33206424424743 0.782255773936758 1.23859338192586 2.05565598070437 2.05296033726101
ACSBG2 2.86116628468533 4.13934671393746 3.35883459060205 3.62838778451115 3.30014586088056 4.21119117080881 3.01040334356009 4.09525173783933
ACSF2 6.62388149001346 6.33693848591642 6.35643721161796 6.12732373277755 5.06614209173621 5.29298512386066 5.29298512386066 5.26875585510658
ACSF3 4.62414097912994 3.60530749037082 3.9966432150966 3.75532652535335 3.91121273450055 3.98569076533131 4.24383168788965 4.2946287785719
ACSL1 10.3617438764135 10.5065373234853 10.6960327425527 10.7524083885971 10.1898297484152 8.97462317520826 10.2278148327472 10.0845906414457
ACSL3 10.7541083576741 10.4257608999576 10.9495655392212 10.9893072985386 10.6399711695273 10.5450474521534 11.2999366370783 11.3269752354816
ACSL4 4.80116703351568 3.99861868365727 5.01712081608416 4.24205723945441 5.08320302234229 4.37206188761435 3.04778712853226 3.96156837191021
ACSL5 6.72063498903237 6.25292948751347 7.20572720726919 6.54671041915895 6.25518597066688 6.95580655164244 7.44756656592041 8.84690626065506
ACSL6 2.26969700574787 2.66421745064176 1.62151960052717 2.33418470919228 4.11158585634702 2.59607150516238 1.91088279753081 1.74797247734372
ACSM1 3.66100522019181 3.89002351585459 4.03500357587378 3.78457605953491 2.89721388036476 4.49079388060984 4.91538601887481 5.68511386972494
ACSM2A 1.3121749208572 1.98766860161989 2.00217585310538 0.111547688023055 0.942861957980743 1.6313818970355 1.75420077826644 1.47450519028372
ACSM2B 1.92646825593373 0.938695524083575 0.96455346402192 0.820163812732461 2.21551468272073 0.980629713412352 1.02155376335438 0.911047740963397
ACSM3 7.12442237051773 7.79869768129354 8.38722504806087 7.91822966385432 5.63699912089605 5.58122757692926 7.35834178626479 10.3589310332746
ACSM5 3.52073335919188 2.86521999869102 4.08145487219487 2.85545617801032 3.60598825496698 3.38505069811691 3.14314562551643 3.93707931320163
ACSS1 3.22102185698604 3.50179534525482 3.30082437022523 3.26721797254412 3.42823799859576 3.53555551567526 3.24490788768589 3.53126431780718
ACSS2 6.73166959947593 7.00652458894567 7.38443846269081 6.83126910024024 6.58152491976459 6.88332225793535 7.03212870842726 7.36713204391505
ACSS3 5.35217645017614 5.75699258349261 6.14333244171677 6.06300992882443 4.16254178041121 5.0490957704889 4.30509136969486 5.05773650344497
ACTA1 2.98812949688519 3.28305845647969 5.01530004659268 7.26175828089569 3.16360395898514 3.03888076866136 1.10007024379216 3.34454496804809
ACTA2 7.42110156381402 6.56330656273297 6.92109909234744 6.98956675285563 6.01442968853175 6.98923754870294 5.7147070730085 6.86645655368472
ACTA2-AS1 5.29122401498232 5.19574171489723 4.85951340605278 4.92933104435433 4.01535071657488 5.09708929675817 2.52838431065046 5.33160436967274
ACTB 12.4251477687125 12.3257314886271 12.358538830865 12.4000404779223 12.5888912329712 12.4259113755286 12.1527274250895 12.768691201284
ACTC1 8.23185198630829 8.37339242361466 7.03617361255349 7.58493804206989 4.1420523233354 6.62570884306447 5.52785261298031 6.44952469872918
ACTG1 12.4931257221391 12.6267583224278 12.6025281078239 12.5996509317707 12.8729980211999 12.9388896775088 13.0246988723729 12.9966783911096
ACTG1P17 3.70783698064418 3.32507596248581 3.35315569193208 3.53999491234929 3.57309357784785 3.67392508721007 3.84866229248258 2.1451494144043
ACTG1P25 2.98945348084542 4.26405289041278 3.15573393430431 4.39519822460386 3.90749116130514 3.82864993788896 4.74266645583893 3.38808468804169
ACTG2 8.02166658667685 6.875635380874 6.60259055746377 6.52273196200121 5.15729173483738 6.43597570960636 5.85149122472492 5.86550370544983
ACTL10 6.31918117358714 6.2465229146706 5.72654832664355 6.1690603066796 4.34140301046587 7.01603692499502 5.36478179600922 5.73381287820533
ACTL6A 8.90767142694658 8.9919081035351 8.77495385957577 8.81283827900618 9.30391562129049 9.25974326369078 9.40420539542891 8.79783156459728
ACTL6B 0.904848190915341 1.03313970074684 0.755084074805387 0.964527538641484 0.750976812923774 0.792144524098617 1.13116672037115 0.934652890887078
ACTL7A 1.19501599997915 1.25417640271312 1.19099004110391 1.31592254561786 1.20261087750015 1.10641400271605 1.35995288708538 1.09356380905308
ACTL7B 0.832535884099503 0.771247028723968 2.53535448333704 2.94726306564423 1.95229348477084 0.750017004812446 4.07642124781428 0.841380017141791
ACTL8 1.7834215588982 1.70833730639231 1.50314907344453 1.65511483898468 1.48947227376304 1.66418943298367 2.10148398283393 1.88447318513654
ACTL9 3.78535265072288 2.76872863479114 2.55232247301104 0.729953945794297 0.744280980335528 2.31180854873635 1.1204901155737 3.58823738268466
ACTN1 7.54314657185963 7.47653953290617 7.51189604981294 8.06054390445324 7.05384283987932 7.65624799698155 7.27582257258014 7.68789333695178
ACTN2 1.62272347387526 1.58329874363972 1.60207859271429 2.26333235185436 1.49123080548036 1.22103534171293 2.19581224443739 2.96118550599539
ACTN3 3.7382746756953 3.61322881476086 3.4168534898017 4.84357269749611 2.88647409983039 3.91705067450192 3.62399311144349 3.51351831840327
ACTN4 7.98818442368227 7.51963161767178 7.66543757845259 8.0472770516039 7.60865732406786 7.74959117789625 7.0497176144976 7.74471344771373
ACTR10 10.2614183307181 10.337903583736 10.1011239819864 9.98156595528975 9.88853985012093 10.046249685641 9.32726826013245 10.2889996565218
ACTR1A 7.55312097289192 7.57135097442663 7.27829945681945 7.0075463336415 7.74399600636646 7.21812251112633 7.66282591814571 7.51169559784347
ACTR1B 8.35646835031701 8.52140341339414 8.29110859188567 8.3359485652023 8.11048330981623 7.9809799486422 8.30206329184686 8.90048948483465
ACTR2 6.94922359456285 6.74951776230491 7.11035716213551 7.04095257324607 7.36833732081757 7.15245354492965 6.89626352196536 7.82264861492342
ACTR3 8.35754870108446 8.28930432318386 8.49586871890651 8.4732742117372 8.67257648835908 8.3809670174307 8.93557528799917 8.65164434592788
ACTR3-AS1 0.649094236170938 2.80376962741561 0.721903297763853 0.833721632199662 0.867397246606552 2.57253195287871 0.707633272351155 2.71894359090784
ACTR3B 5.70977543313447 6.37615788222192 5.81333754577792 6.11711754802885 6.36387626841989 6.44415504838382 6.75536368051135 6.55638852859818
ACTR3BP2 2.57340424767041 3.473066159816 3.56464227401937 4.29705122730656 3.65005949477301 3.93167972901617 4.52083848500775 3.56006342206479
ACTR3C 6.23416621241249 5.14670394277273 5.92585282714395 5.53815842254442 5.67539670546445 5.08839296342578 5.96434669850473 4.87637556032671
ACTR5 5.69732646528054 5.90147120573726 5.55071857931268 5.60892101549921 5.94580890061829 6.24318680455523 5.58401214604826 6.08417650285005
ACTR6 6.57914604649827 6.70808923632299 6.51594303401115 6.41633004639363 6.9072000668773 6.5601673310804 5.66481858163359 5.90829840273474
ACTR8 5.9589485342596 6.29207330565008 5.98269866667024 6.19645333241407 6.57074438677216 6.14678932681297 6.50263856000143 6.4615482434847
ACTRT2 2.36863667728734 1.09511160782319 1.27431091833219 1.1440864179888 1.31530920940789 0.942450071225365 1.3527122646214 1.27642907417094
ACTRT3 4.56831261689431 4.50230841216828 3.06940552677597 3.03820834718306 2.91371304891225 4.90926896583489 4.3580379490543 4.98325926564552
ACVR1 8.55557988958456 8.2645604972795 8.42243354235952 8.43321354556222 8.79258265698918 8.66651317479191 8.4650216650626 8.81392175229753
ACVR1B 4.66932941572513 4.77388252320546 5.23411851459768 5.16079832566733 4.65387506514544 4.76358869424538 4.73078623404969 4.53354726983357
ACVR1C 3.18199932094168 0.927794443793499 3.41834757500829 2.50949729448782 2.47005766233482 4.54238123343696 3.72047674065766 3.25107815421382
ACVR2A 7.64556816101732 7.19440995259922 7.54857184574788 7.60272023019762 7.44766888641172 7.2811432607816 7.7480697687061 7.63591503958578
ACVR2B 5.37999918531055 5.05935058842441 5.39345482707437 5.45572936596273 5.2166787736242 5.93071042033865 5.48774191744315 4.85820903020221
ACVR2B-AS1 4.8073549220576 5.1098292802837 5.09313978717835 5.65945606053956 5.33891197587045 5.35820607243414 5.08447374765865 4.9680027504829
ACVRL1 2.98727874160862 2.80449755153562 1.62284942093542 1.34176485910179 4.9731157992639 4.67183648264722 3.92612054335993 4.2889888831283
ACY1 0.998755995469528 1.16484672250391 0.821974004119447 0.780367738028969 1.00547887237093 1.0460745433199 1.26782088395787 1.52826504938782
ACY3 2.7560366802693 3.21404117230323 2.63592591218633 2.77773085145665 3.00962376466877 2.41362038462157 2.93441357491678 7.56545950468077
ACYP1 7.06559790037504 7.6964777538638 7.02523182719613 7.28669358326201 7.78678563817111 7.86186234005915 8.05355558014903 7.34152799020136
ACYP2 8.31618857242792 8.68211676495007 7.95455303088533 8.2652968143662 8.11282694943706 6.69897309598353 8.16854243786607 8.03519859753009
ADA 3.13669858418754 3.3208458643277 3.8343949622751 3.05028924762891 5.98552873171909 4.64837837695086 5.22421701149771 4.88133257606705
ADA2 7.31862926410776 5.96482238133922 6.82070397810128 5.9095758454705 7.93980470864263 6.56515783958709 5.76058647064678 6.45240268480909
ADAD1 3.66784040921823 3.71308468293719 3.4573731834741 3.3069350419249 3.38989206347008 3.29644701718733 3.64326049933572 1.47637097061825
ADAD2 4.40450379435377 3.37971985311357 2.82906964943783 2.8634983177477 3.16452689216041 2.86183371904936 3.25403098009668 3.08495215652734
ADAL 5.00439274202239 5.20568015513974 4.80972631125601 5.19630044821542 5.33052716037307 5.18985640314994 5.83008373346366 5.19201502976148
ADAM10 8.7532212132434 8.61151566333471 9.40340802005927 8.84190833242657 8.35698837578292 8.38226195790737 8.54901057076867 8.86028439709944
ADAM11 1.35536831590854 1.62376020357944 2.04081446373073 2.71050543420204 1.12627298274779 2.28145990026055 2.06896211684915 1.407157176322
ADAM12 3.1839108746208 1.68499273628358 3.36717250142999 2.71244249766927 5.47105196782244 2.55379342323454 3.51935256304881 3.56765507363169
ADAM15 5.03541951566098 5.5863096550082 5.79612136317535 5.62963116289645 6.15829256038374 5.98109560742691 5.67049931605229 5.7117702859292
ADAM17 5.75653017871858 5.70929732136696 5.59930738705705 5.77147428819983 6.33466730831721 5.85664892675186 5.96699509187277 6.09200477945233
ADAM18 2.16016134767232 1.9678230930131 1.85012140361987 2.04591155704108 2.85555927476635 2.8660895242773 2.86625758128788 1.75329855005405
ADAM19 4.08362636535263 4.01501963082772 4.37956801815935 4.05532321055941 4.70288546541594 3.97708118186556 3.72957762759465 4.23691576942389
ADAM2 2.07668085763118 1.50580772048335 1.75428345135115 0.869627798583179 1.41551260464056 4.42754907173241 4.46714845295457 3.68809477662815
ADAM20 2.34117017100395 1.42062041529396 1.94623123315964 2.77077106056928 1.58267885111485 2.13284812753875 1.76428105441853 1.36045042459121
ADAM21 2.46212562646675 2.27082252219256 2.30615521384725 2.43784182674224 2.13891487679552 2.78758028084805 3.11180960284701 5.04364124842489
ADAM22 3.19088698955267 3.21141978244626 3.4101251898796 2.86193391771764 2.73708288687551 2.89186008781583 2.82108235896573 4.43037224662296
ADAM23 3.08901792368032 3.73529439155941 2.69416078108378 2.88696622005832 2.22527626054779 2.74112275628942 3.15110290536676 3.45793003841231
ADAM28 4.89757224282376 3.68671554095432 4.26106559786655 4.74947093143963 3.86156801219302 4.3757525651418 3.20631314634561 4.15974697673517
ADAM29 1.41629230019538 1.77578295190377 1.57693919537839 3.30007002697308 1.53487160268628 1.54108272991559 1.76251708419732 1.39102948666671
ADAM30 2.28751384007309 2.05574948432376 1.27089182032141 1.33590289897571 2.54304102101225 1.10000984729103 2.69157053973397 0.716103985111811
ADAM32 1.19688770933719 4.03743234600612 3.07739755334679 1.09325028297185 1.28191985505031 1.21984930815613 2.11523416500864 3.811519028044
ADAM33 6.43387350680074 6.09164270895104 5.9324067086886 6.26648831902624 5.03118993438787 5.82691337332967 3.97747820148436 5.74262033875802
ADAM3A 1.91449421748257 2.09868633379795 0.885722746346443 0.825625084219874 1.88877318297998 0.960798522846497 1.10924852317791 2.51593167338596
ADAM3B 0.613845133981175 0.604035200110489 1.15503882681264 1.02662692632503 0.266005970763678 2.04499089864751 0.168483416704903 0.509623982515154
ADAM5 2.38529998540971 1.49934877431892 1.60863532760998 2.45976100265616 2.03619185202418 2.75918495756715 1.42112186989875 2.54322165282704
ADAM6 2.29328824959537 1.72802499863862 1.62160126181038 2.41376191854871 2.23619389187233 1.75974834773065 1.27560198250178 0.758646897973889
ADAM7 1.47066065030647 2.19877476912818 1.20644290921426 2.80302335068216 2.68915357081567 3.6694612604843 1.29165767238089 4.57406272838024
ADAM7-AS2 0.751701557440123 1.44494992357073 2.17407828302717 0.868882025744944 1.1793637162961 1.97406928245699 3.16964482465918 2.08794886294792
ADAM8 3.9438788894534 3.37815312341358 4.17033376260671 3.98294785054139 4.82386593554293 4.51042521817972 3.13499502222288 4.2609647026261
ADAM9 7.13749257217152 7.3063605306822 7.711676031093 7.31594015127557 6.73791414742406 7.84056074609241 7.78348626391047 7.63206408581006
ADAMDEC1 4.09111255805866 5.87083604904288 7.15288260126046 4.02937842981371 9.36468185586456 6.71938882094208 6.2499324842535 4.86999156700189
ADAMTS1 10.5765410327808 10.3424439828476 9.33356445791684 10.5279985959986 10.7553559767644 8.44569692423521 8.77865425762995 6.64026012389072
ADAMTS10 2.78238967554772 3.17407901976494 3.690343824625 2.82327705358598 3.17830312780015 2.95970660693174 3.45710244630997 4.2769510961861
ADAMTS12 4.20869264592532 3.64437537441674 3.79828927901743 4.54687494827874 5.90951917079888 4.46232746561788 4.8007458663306 4.89592749953453
ADAMTS13 4.46894653622386 3.01297722013954 3.52184955217611 4.51005502251568 3.75665653628968 3.7696797539922 4.35111745547831 3.16972094396357
ADAMTS14 1.04715616469393 0.971425878830597 1.15327843898198 0.94826747539744 1.21071565949401 1.11762421395409 1.15607014556334 1.29362022880872
ADAMTS15 2.55105008293894 2.08554715547987 2.34847951518261 2.17727979180837 2.36773956733576 2.05369606277819 3.37601721757724 2.43350370251582
ADAMTS16 3.58455553813035 2.15813026891172 4.36760406561583 2.42882543085391 4.05777154801954 2.3353335481239 2.68170555574827 3.01230024147483
ADAMTS16-DT 1.71482118103775 0.65558047264091 2.03533155526983 1.16768130814551 1.24391685627901 3.17148851418943 4.24050980280184 1.97875943755204
ADAMTS17 3.94958760653508 3.42194201953274 3.82184704596481 3.16168480202153 3.23547486385795 3.83343248389884 3.10945309410429 3.19535982917128
ADAMTS18 3.32917384168296 2.91027062610241 3.11820874837826 3.91949539943322 3.71910324014003 2.48105162031707 3.35430010797982 3.44431487427489
ADAMTS19 0.576379313539004 1.61242393571228 1.80386316904936 0.59171501942191 4.13098160668064 0.745244171948797 1.64667926042571 0.794524094344983
ADAMTS2 3.17957561130004 2.2643211082977 2.09513760574874 1.89222267249438 4.80289325179945 3.46363786570449 3.73881890584987 4.44851345357291
ADAMTS20 1.39353003155763 3.29119418349149 2.55838244675722 2.18701077012159 1.71289319886237 2.09865324515708 2.2732716604927 2.36878299528757
ADAMTS3 6.48233818915164 4.6147693207271 5.25329321129887 4.58237421372812 3.88011954859964 4.81498625949438 5.95525989635142 6.33042490503637
ADAMTS4 5.57699204970054 4.56529769409357 4.99428024245509 4.70014023638043 4.64143715088002 4.57966502345104 4.97169512806967 4.48583496384729
ADAMTS5 4.64785327963086 4.28178494397618 4.60681524667017 4.62154535217376 5.411978342255 5.34555283550278 3.9155098784777 5.63877189053557
ADAMTS6 3.08468592920734 1.95143853655287 3.31901096080629 3.22833843195933 3.0783115447667 2.82371586905893 3.87133323085019 3.12074029213188
ADAMTS7 1.62192275393066 1.88243001056224 1.60019317278629 1.60894771742975 1.58862180960594 2.3214169972761 3.26968875105041 2.1076063901277
ADAMTS8 3.15444944802971 2.99800866348072 3.08291019517452 3.54516674968885 1.03633673370374 2.63881653369079 1.15558664358424 3.31942391272742
ADAMTS9 3.68694899905447 4.16141078131468 3.67989717269769 3.83885756302524 3.8725979847801 3.14060728384957 2.67906204140106 3.39536503315847
ADAMTS9-AS1 4.00312661442331 3.24779781492826 3.93153162711311 4.54542906647624 2.78765905759046 0.567898675911294 0.954261369018232 1.32179583559843
ADAMTS9-AS2 4.79494993693762 4.69258048596132 5.15913537217939 5.49722730123556 2.9196080202192 4.63633810302188 3.16479784097465 4.04383542880055
ADAMTSL1 4.6109842272775 2.61899424557986 3.13110902966254 4.0701517097249 2.11091576028552 2.12482411877781 2.95783828572048 2.11516987698926
ADAMTSL2 1.00656436171357 1.12476313604725 1.1691230492957 1.1732185624318 1.2324773555472 1.22374953138135 1.37731237173594 1.76735847225818
ADAMTSL3 4.88791224293948 4.6199465248051 4.50177876045144 5.3758403365088 3.40360580872186 4.0629128421971 4.18726404871019 4.62242466223854
ADAMTSL4 3.48540193874422 1.57515474221443 3.35526225788431 3.50633907584595 2.72961282963391 2.63846425846968 3.15736050760895 1.27365823755268
ADAMTSL4-AS2 2.36143284279087 2.73553440000804 2.48160725149005 2.40557649117214 2.13394378462201 2.62563855187738 2.38291106494985 2.31577660387687
ADAMTSL5 3.53517279602129 3.79477834490683 1.71746247981151 3.37976119633082 2.09342831107512 3.78828473775172 1.66187972928578 1.73368495138433
ADAP1 3.93225552715822 4.9551349144 5.30652885293821 4.91451794992621 5.3501771736761 4.23782933558464 4.8980687545869 4.59604459808707
ADAP2 4.65518630130741 4.41776588632171 4.98500406373517 4.15478627981015 6.36829055680099 5.80970171289401 5.45661298036663 6.10847888820673
ADAR 9.78831020987599 9.43549814633583 9.73052671329036 9.85226281531029 9.71708759689657 10.3185774824502 9.31780707878184 10.0689675812897
ADARB1 3.72094551713755 3.75663350692613 3.63540858935214 3.68905400319773 3.40687108717875 3.65800186065311 3.72217524892634 2.95007653648876
ADARB2 1.24458855252892 1.61045327803174 1.94848410245387 2.15893373402911 1.34444031385972 1.29515956432848 2.87658747546113 3.04544268370192
ADARB2-AS1 5.09568270786012 5.42093288348479 5.79913502174989 5.04439411935845 4.966912714942 5.31912604939959 5.54748143205787 4.81050969712884
ADAT1 7.54109661534952 7.61461101367401 7.76599938322964 7.82673921402847 7.87644775870932 7.16060162091805 7.25808039948703 7.76147046788506
ADAT2 5.2192357022884 5.60442299077632 5.25315630577681 5.61436557848132 5.22371551826267 4.9943830616773 3.66379281775769 5.03037046737733
ADAT3 4.06608651079489 4.61346857766372 3.98422336701755 4.50885502699131 4.53135466156128 4.69504732613428 4.61863215114013 4.52371880067146
ADCK1 5.93709383439679 6.14210705730255 6.0037322818846 6.23900505303384 5.71323433715706 5.93355947672168 6.0826081759835 6.15488970614494
ADCK2 6.30151575685447 6.09147291016623 6.00814417906177 5.74177394000844 6.36182408387154 6.00445742803473 6.28048236285579 6.43803563252819
